"month","day","day_of_year","weekday_status","hour","load"
5,26,146,0,8,0
5,26,146,0,9,0
5,26,146,0,10,24
5,26,146,0,11,24
5,26,146,0,12,24
5,26,146,0,13,24
5,26,146,0,14,24
5,26,146,0,15,24
5,26,146,0,16,0
5,26,146,0,17,0
5,26,146,0,18,0
5,26,146,0,19,24
5,26,146,0,20,24
5,26,146,0,21,24
5,26,146,0,22,24
5,26,146,0,23,24
5,27,147,1,0,24
5,27,147,1,1,24
5,27,147,1,2,24
5,27,147,1,3,24
5,27,147,1,4,0
5,27,147,1,5,0
5,27,147,1,6,0
5,27,147,1,7,0
5,27,147,1,8,0
5,27,147,1,9,0
5,27,147,1,10,24
5,27,147,1,11,24
5,27,147,1,12,24
5,27,147,1,13,24
5,27,147,1,14,24
5,27,147,1,15,24
5,27,147,1,16,0
5,27,147,1,17,0
5,27,147,1,18,0
5,27,147,1,19,24
5,27,147,1,20,24
5,27,147,1,21,24
5,27,147,1,22,24
5,27,147,1,23,24
5,28,148,1,0,24
5,28,148,1,1,24
5,28,148,1,2,24
5,28,148,1,3,24
5,28,148,1,4,0
5,28,148,1,5,0
5,28,148,1,6,0
5,28,148,1,7,0
5,28,148,1,8,0
5,28,148,1,9,0
5,28,148,1,10,24
5,28,148,1,11,24
5,28,148,1,12,24
5,28,148,1,13,24
5,28,148,1,14,24
5,28,148,1,15,24
5,28,148,1,16,0
5,28,148,1,17,0
5,28,148,1,18,0
5,28,148,1,19,24
5,28,148,1,20,24
5,28,148,1,21,24
5,28,148,1,22,24
5,28,148,1,23,24
5,29,149,1,0,24
5,29,149,1,1,24
5,29,149,1,2,24
5,29,149,1,3,24
5,29,149,1,4,0
5,29,149,1,5,0
5,29,149,1,6,0
5,29,149,1,7,0
5,29,149,1,8,0
5,29,149,1,9,0
5,29,149,1,10,24
5,29,149,1,11,24
5,29,149,1,12,24
5,29,149,1,13,24
5,29,149,1,14,24
5,29,149,1,15,24
5,29,149,1,16,0
5,29,149,1,17,0
5,29,149,1,18,0
5,29,149,1,19,24
5,29,149,1,20,24
5,29,149,1,21,24
5,29,149,1,22,24
5,29,149,1,23,24
5,30,150,1,0,24
5,30,150,1,1,24
5,30,150,1,2,24
5,30,150,1,3,24
5,30,150,1,4,0
5,30,150,1,5,0
5,30,150,1,6,0
5,30,150,1,7,0
5,30,150,1,8,0
5,30,150,1,9,0
5,30,150,1,10,24
5,30,150,1,11,24
5,30,150,1,12,24
5,30,150,1,13,24
5,30,150,1,14,24
5,30,150,1,15,24
5,30,150,1,16,0
5,30,150,1,17,0
5,30,150,1,18,0
5,30,150,1,19,24
5,30,150,1,20,24
5,30,150,1,21,24
5,30,150,1,22,24
5,30,150,1,23,24
5,31,151,1,0,24
5,31,151,1,1,24
5,31,151,1,2,24
5,31,151,1,3,24
5,31,151,1,4,0
5,31,151,1,5,0
5,31,151,1,6,0
5,31,151,1,7,0
5,31,151,1,8,0
5,31,151,1,9,0
5,31,151,1,10,24
5,31,151,1,11,24
5,31,151,1,12,24
5,31,151,1,13,24
5,31,151,1,14,24
5,31,151,1,15,24
5,31,151,1,16,0
5,31,151,1,17,0
5,31,151,1,18,0
5,31,151,1,19,24
5,31,151,1,20,24
5,31,151,1,21,24
5,31,151,1,22,24
5,31,151,1,23,24
6,1,152,0,0,4
6,1,152,0,1,4
6,1,152,0,2,4
6,1,152,0,3,4
6,1,152,0,4,0
6,1,152,0,5,0
6,1,152,0,6,0
6,1,152,0,7,0
6,1,152,0,8,0
6,1,152,0,9,0
6,1,152,0,10,4
6,1,152,0,11,4
6,1,152,0,12,4
6,1,152,0,13,4
6,1,152,0,14,4
6,1,152,0,15,4
6,1,152,0,16,0
6,1,152,0,17,0
6,1,152,0,18,0
6,1,152,0,19,4
6,1,152,0,20,4
6,1,152,0,21,4
6,1,152,0,22,4
6,1,152,0,23,4
6,2,153,0,0,4
6,2,153,0,1,4
6,2,153,0,2,4
6,2,153,0,3,4
6,2,153,0,4,0
6,2,153,0,5,0
6,2,153,0,6,0
6,2,153,0,7,0
6,2,153,0,8,0
6,2,153,0,9,0
6,2,153,0,10,4
6,2,153,0,11,4
6,2,153,0,12,4
6,2,153,0,13,4
6,2,153,0,14,4
6,2,153,0,15,4
6,2,153,0,16,0
6,2,153,0,17,0
6,2,153,0,18,0
6,2,153,0,19,4
6,2,153,0,20,4
6,2,153,0,21,4
6,2,153,0,22,4
6,2,153,0,23,4
6,3,154,1,0,4
6,3,154,1,1,4
6,3,154,1,2,4
6,3,154,1,3,4
6,3,154,1,4,0
6,3,154,1,5,0
6,3,154,1,6,0
6,3,154,1,7,0
6,3,154,1,8,0
6,3,154,1,9,0
6,3,154,1,10,4
6,3,154,1,11,4
6,3,154,1,12,4
6,3,154,1,13,4
6,3,154,1,14,4
6,3,154,1,15,4
6,3,154,1,16,0
6,3,154,1,17,0
6,3,154,1,18,0
6,3,154,1,19,4
6,3,154,1,20,4
6,3,154,1,21,4
6,3,154,1,22,4
6,3,154,1,23,4
6,4,155,1,0,4
6,4,155,1,1,4
6,4,155,1,2,4
6,4,155,1,3,4
6,4,155,1,4,0
6,4,155,1,5,0
6,4,155,1,6,0
6,4,155,1,7,0
6,4,155,1,8,0
6,4,155,1,9,0
6,4,155,1,10,4
6,4,155,1,11,4
6,4,155,1,12,4
6,4,155,1,13,4
6,4,155,1,14,4
6,4,155,1,15,4
6,4,155,1,16,0
6,4,155,1,17,0
6,4,155,1,18,0
6,4,155,1,19,4
6,4,155,1,20,4
6,4,155,1,21,4
6,4,155,1,22,4
6,4,155,1,23,4
6,5,156,1,0,4
6,5,156,1,1,4
6,5,156,1,2,4
6,5,156,1,3,4
6,5,156,1,4,0
6,5,156,1,5,0
6,5,156,1,6,0
6,5,156,1,7,0
6,5,156,1,8,0
6,5,156,1,9,0
6,5,156,1,10,4
6,5,156,1,11,4
6,5,156,1,12,4
6,5,156,1,13,4
6,5,156,1,14,4
6,5,156,1,15,4
6,5,156,1,16,0
6,5,156,1,17,0
6,5,156,1,18,0
6,5,156,1,19,4
6,5,156,1,20,4
6,5,156,1,21,4
6,5,156,1,22,4
6,5,156,1,23,4
6,6,157,1,0,4
6,6,157,1,1,4
6,6,157,1,2,4
6,6,157,1,3,4
6,6,157,1,4,0
6,6,157,1,5,0
6,6,157,1,6,0
6,6,157,1,7,0
6,6,157,1,8,0
6,6,157,1,9,0
6,6,157,1,10,4
6,6,157,1,11,4
6,6,157,1,12,4
6,6,157,1,13,4
6,6,157,1,14,4
6,6,157,1,15,4
6,6,157,1,16,0
6,6,157,1,17,0
6,6,157,1,18,0
6,6,157,1,19,4
6,6,157,1,20,4
6,6,157,1,21,4
6,6,157,1,22,4
6,6,157,1,23,4
6,7,158,1,0,4
6,7,158,1,1,4
6,7,158,1,2,4
6,7,158,1,3,4
6,7,158,1,4,0
6,7,158,1,5,0
6,7,158,1,6,0
6,7,158,1,7,0
6,7,158,1,8,0
6,7,158,1,9,0
6,7,158,1,10,4
6,7,158,1,11,4
6,7,158,1,12,4
6,7,158,1,13,4
6,7,158,1,14,4
6,7,158,1,15,4
6,7,158,1,16,0
6,7,158,1,17,0
6,7,158,1,18,0
6,7,158,1,19,4
6,7,158,1,20,4
6,7,158,1,21,4
6,7,158,1,22,4
6,7,158,1,23,4
6,8,159,0,0,4
6,8,159,0,1,4
6,8,159,0,2,4
6,8,159,0,3,4
6,8,159,0,4,0
6,8,159,0,5,0
6,8,159,0,6,0
6,8,159,0,7,0
6,8,159,0,8,0
6,8,159,0,9,0
6,8,159,0,10,4
6,8,159,0,11,4
6,8,159,0,12,4
6,8,159,0,13,4
6,8,159,0,14,4
6,8,159,0,15,4
6,8,159,0,16,0
6,8,159,0,17,0
6,8,159,0,18,0
6,8,159,0,19,4
6,8,159,0,20,4
6,8,159,0,21,4
6,8,159,0,22,4
6,8,159,0,23,4
6,9,160,0,0,4
6,9,160,0,1,4
6,9,160,0,2,4
6,9,160,0,3,4
6,9,160,0,4,0
6,9,160,0,5,0
6,9,160,0,6,0
6,9,160,0,7,0
6,9,160,0,8,0
6,9,160,0,9,0
6,9,160,0,10,4
6,9,160,0,11,4
6,9,160,0,12,4
6,9,160,0,13,4
6,9,160,0,14,4
6,9,160,0,15,4
6,9,160,0,16,0
6,9,160,0,17,0
6,9,160,0,18,0
6,9,160,0,19,4
6,9,160,0,20,4
6,9,160,0,21,4
6,9,160,0,22,4
6,9,160,0,23,4
6,10,161,1,0,4
6,10,161,1,1,4
6,10,161,1,2,4
6,10,161,1,3,4
6,10,161,1,4,0
6,10,161,1,5,0
6,10,161,1,6,0
6,10,161,1,7,0
6,10,161,1,8,0
6,10,161,1,9,0
6,10,161,1,10,4
6,10,161,1,11,4
6,10,161,1,12,4
6,10,161,1,13,4
6,10,161,1,14,4
6,10,161,1,15,4
6,10,161,1,16,0
6,10,161,1,17,0
6,10,161,1,18,0
6,10,161,1,19,4
6,10,161,1,20,4
6,10,161,1,21,4
6,10,161,1,22,4
6,10,161,1,23,4
6,11,162,1,0,4
6,11,162,1,1,4
6,11,162,1,2,4
6,11,162,1,3,4
6,11,162,1,4,0
6,11,162,1,5,0
6,11,162,1,6,0
6,11,162,1,7,0
6,11,162,1,8,0
6,11,162,1,9,0
6,11,162,1,10,4
6,11,162,1,11,4
6,11,162,1,12,4
6,11,162,1,13,4
6,11,162,1,14,4
6,11,162,1,15,4
6,11,162,1,16,0
6,11,162,1,17,0
6,11,162,1,18,0
6,11,162,1,19,4
6,11,162,1,20,4
6,11,162,1,21,4
6,11,162,1,22,4
6,11,162,1,23,4
6,12,163,1,0,4
6,12,163,1,1,4
6,12,163,1,2,4
6,12,163,1,3,4
6,12,163,1,4,0
6,12,163,1,5,0
6,12,163,1,6,0
6,12,163,1,7,0
6,12,163,1,8,0
6,12,163,1,9,0
6,12,163,1,10,4
6,12,163,1,11,4
6,12,163,1,12,4
6,12,163,1,13,4
6,12,163,1,14,4
6,12,163,1,15,4
6,12,163,1,16,0
6,12,163,1,17,0
6,12,163,1,18,0
6,12,163,1,19,4
6,12,163,1,20,4
6,12,163,1,21,4
6,12,163,1,22,4
6,12,163,1,23,4
6,13,164,1,0,4
6,13,164,1,1,4
6,13,164,1,2,4
6,13,164,1,3,4
6,13,164,1,4,0
6,13,164,1,5,0
6,13,164,1,6,0
6,13,164,1,7,0
6,13,164,1,8,0
6,13,164,1,9,0
6,13,164,1,10,4
6,13,164,1,11,4
6,13,164,1,12,4
6,13,164,1,13,4
6,13,164,1,14,4
6,13,164,1,15,4
6,13,164,1,16,0
6,13,164,1,17,0
6,13,164,1,18,0
6,13,164,1,19,4
6,13,164,1,20,4
6,13,164,1,21,4
6,13,164,1,22,4
6,13,164,1,23,4
6,14,165,1,0,4
6,14,165,1,1,4
6,14,165,1,2,4
6,14,165,1,3,4
6,14,165,1,4,0
6,14,165,1,5,0
6,14,165,1,6,0
6,14,165,1,7,0
6,14,165,1,8,0
6,14,165,1,9,0
6,14,165,1,10,4
6,14,165,1,11,4
6,14,165,1,12,4
6,14,165,1,13,4
6,14,165,1,14,4
6,14,165,1,15,4
6,14,165,1,16,0
6,14,165,1,17,0
6,14,165,1,18,0
6,14,165,1,19,4
6,14,165,1,20,4
6,14,165,1,21,4
6,14,165,1,22,4
6,14,165,1,23,4
6,15,166,0,0,4
6,15,166,0,1,4
6,15,166,0,2,4
6,15,166,0,3,4
6,15,166,0,4,0
6,15,166,0,5,0
6,15,166,0,6,0
6,15,166,0,7,0
6,15,166,0,8,0
6,15,166,0,9,0
6,15,166,0,10,4
6,15,166,0,11,4
6,15,166,0,12,4
6,15,166,0,13,4
6,15,166,0,14,4
6,15,166,0,15,4
6,15,166,0,16,0
6,15,166,0,17,0
6,15,166,0,18,0
6,15,166,0,19,4
6,15,166,0,20,4
6,15,166,0,21,4
6,15,166,0,22,4
6,15,166,0,23,4
6,16,167,0,0,4
6,16,167,0,1,4
6,16,167,0,2,4
6,16,167,0,3,4
6,16,167,0,4,0
6,16,167,0,5,0
6,16,167,0,6,0
6,16,167,0,7,0
6,16,167,0,8,0
6,16,167,0,9,0
6,16,167,0,10,4
6,16,167,0,11,4
6,16,167,0,12,4
6,16,167,0,13,4
6,16,167,0,14,4
6,16,167,0,15,4
6,16,167,0,16,0
6,16,167,0,17,0
6,16,167,0,18,0
6,16,167,0,19,4
6,16,167,0,20,4
6,16,167,0,21,4
6,16,167,0,22,4
6,16,167,0,23,4
6,17,168,1,0,4
6,17,168,1,1,4
6,17,168,1,2,4
6,17,168,1,3,4
6,17,168,1,4,0
6,17,168,1,5,0
6,17,168,1,6,0
6,17,168,1,7,0
6,17,168,1,8,0
6,17,168,1,9,0
6,17,168,1,10,4
6,17,168,1,11,4
6,17,168,1,12,4
6,17,168,1,13,4
6,17,168,1,14,4
6,17,168,1,15,4
6,17,168,1,16,0
6,17,168,1,17,0
6,17,168,1,18,0
6,17,168,1,19,4
6,17,168,1,20,4
6,17,168,1,21,4
6,17,168,1,22,4
6,17,168,1,23,4
6,18,169,1,0,4
6,18,169,1,1,4
6,18,169,1,2,4
6,18,169,1,3,4
6,18,169,1,4,0
6,18,169,1,5,0
6,18,169,1,6,0
6,18,169,1,7,0
6,18,169,1,8,0
6,18,169,1,9,0
6,18,169,1,10,4
6,18,169,1,11,4
6,18,169,1,12,4
6,18,169,1,13,4
6,18,169,1,14,4
6,18,169,1,15,4
6,18,169,1,16,0
6,18,169,1,17,0
6,18,169,1,18,0
6,18,169,1,19,4
6,18,169,1,20,4
6,18,169,1,21,4
6,18,169,1,22,4
6,18,169,1,23,4
6,19,170,1,0,4
6,19,170,1,1,4
6,19,170,1,2,4
6,19,170,1,3,4
6,19,170,1,4,0
6,19,170,1,5,0
6,19,170,1,6,0
6,19,170,1,7,0
6,19,170,1,8,0
6,19,170,1,9,0
6,19,170,1,10,4
6,19,170,1,11,4
6,19,170,1,12,4
6,19,170,1,13,4
6,19,170,1,14,4
6,19,170,1,15,4
6,19,170,1,16,0
6,19,170,1,17,0
6,19,170,1,18,0
6,19,170,1,19,4
6,19,170,1,20,4
6,19,170,1,21,4
6,19,170,1,22,4
6,19,170,1,23,4
6,20,171,1,0,4
6,20,171,1,1,4
6,20,171,1,2,4
6,20,171,1,3,4
6,20,171,1,4,0
6,20,171,1,5,0
6,20,171,1,6,0
6,20,171,1,7,0
6,20,171,1,8,0
6,20,171,1,9,0
6,20,171,1,10,4
6,20,171,1,11,4
6,20,171,1,12,4
6,20,171,1,13,4
6,20,171,1,14,4
6,20,171,1,15,4
6,20,171,1,16,0
6,20,171,1,17,0
6,20,171,1,18,0
6,20,171,1,19,4
6,20,171,1,20,4
6,20,171,1,21,4
6,20,171,1,22,4
6,20,171,1,23,4
6,21,172,1,0,4
6,21,172,1,1,4
6,21,172,1,2,4
6,21,172,1,3,4
6,21,172,1,4,0
6,21,172,1,5,0
6,21,172,1,6,0
6,21,172,1,7,0
6,21,172,1,8,0
6,21,172,1,9,0
6,21,172,1,10,4
6,21,172,1,11,4
6,21,172,1,12,4
6,21,172,1,13,4
6,21,172,1,14,4
6,21,172,1,15,4
6,21,172,1,16,0
6,21,172,1,17,0
6,21,172,1,18,0
6,21,172,1,19,4
6,21,172,1,20,4
6,21,172,1,21,4
6,21,172,1,22,4
6,21,172,1,23,4
6,22,173,0,0,4
6,22,173,0,1,4
6,22,173,0,2,4
6,22,173,0,3,4
6,22,173,0,4,0
6,22,173,0,5,0
6,22,173,0,6,0
6,22,173,0,7,0
6,22,173,0,8,0
6,22,173,0,9,0
6,22,173,0,10,4
6,22,173,0,11,4
6,22,173,0,12,4
6,22,173,0,13,4
6,22,173,0,14,4
6,22,173,0,15,4
6,22,173,0,16,0
6,22,173,0,17,0
6,22,173,0,18,0
6,22,173,0,19,4
6,22,173,0,20,4
6,22,173,0,21,4
6,22,173,0,22,4
6,22,173,0,23,4
6,23,174,0,0,4
6,23,174,0,1,4
6,23,174,0,2,4
6,23,174,0,3,4
6,23,174,0,4,0
6,23,174,0,5,0
6,23,174,0,6,0
6,23,174,0,7,0
6,23,174,0,8,0
6,23,174,0,9,0
6,23,174,0,10,4
6,23,174,0,11,4
6,23,174,0,12,4
6,23,174,0,13,4
6,23,174,0,14,4
6,23,174,0,15,4
6,23,174,0,16,0
6,23,174,0,17,0
6,23,174,0,18,0
6,23,174,0,19,4
6,23,174,0,20,4
6,23,174,0,21,4
6,23,174,0,22,4
6,23,174,0,23,4
6,24,175,1,0,4
6,24,175,1,1,4
6,24,175,1,2,4
6,24,175,1,3,4
6,24,175,1,4,0
6,24,175,1,5,0
6,24,175,1,6,0
6,24,175,1,7,0
6,24,175,1,8,0
6,24,175,1,9,0
6,24,175,1,10,4
6,24,175,1,11,4
6,24,175,1,12,4
6,24,175,1,13,4
6,24,175,1,14,4
6,24,175,1,15,4
6,24,175,1,16,0
6,24,175,1,17,0
6,24,175,1,18,0
6,24,175,1,19,4
6,24,175,1,20,4
6,24,175,1,21,4
6,24,175,1,22,4
6,24,175,1,23,4
6,25,176,1,0,4
6,25,176,1,1,4
6,25,176,1,2,4
6,25,176,1,3,4
6,25,176,1,4,0
6,25,176,1,5,0
6,25,176,1,6,0
6,25,176,1,7,0
6,25,176,1,8,0
6,25,176,1,9,0
6,25,176,1,10,4
6,25,176,1,11,4
6,25,176,1,12,4
6,25,176,1,13,4
6,25,176,1,14,4
6,25,176,1,15,4
6,25,176,1,16,0
6,25,176,1,17,0
6,25,176,1,18,0
6,25,176,1,19,4
6,25,176,1,20,4
6,25,176,1,21,4
6,25,176,1,22,4
6,25,176,1,23,4
6,26,177,1,0,4
6,26,177,1,1,4
6,26,177,1,2,4
6,26,177,1,3,4
6,26,177,1,4,0
6,26,177,1,5,0
6,26,177,1,6,0
6,26,177,1,7,0
6,26,177,1,8,0
6,26,177,1,9,0
6,26,177,1,10,4
6,26,177,1,11,4
6,26,177,1,12,4
6,26,177,1,13,4
6,26,177,1,14,4
6,26,177,1,15,4
6,26,177,1,16,0
6,26,177,1,17,0
6,26,177,1,18,0
6,26,177,1,19,4
6,26,177,1,20,4
6,26,177,1,21,4
6,26,177,1,22,4
6,26,177,1,23,4
6,27,178,1,0,4
6,27,178,1,1,4
6,27,178,1,2,4
6,27,178,1,3,4
6,27,178,1,4,0
6,27,178,1,5,0
6,27,178,1,6,0
6,27,178,1,7,0
6,27,178,1,8,0
6,27,178,1,9,0
6,27,178,1,10,4
6,27,178,1,11,4
6,27,178,1,12,4
6,27,178,1,13,4
6,27,178,1,14,4
6,27,178,1,15,4
6,27,178,1,16,0
6,27,178,1,17,0
6,27,178,1,18,0
6,27,178,1,19,4
6,27,178,1,20,4
6,27,178,1,21,4
6,27,178,1,22,4
6,27,178,1,23,4
6,28,179,1,0,4
6,28,179,1,1,4
6,28,179,1,2,4
6,28,179,1,3,4
6,28,179,1,4,0
6,28,179,1,5,0
6,28,179,1,6,0
6,28,179,1,7,0
6,28,179,1,8,0
6,28,179,1,9,0
6,28,179,1,10,4
6,28,179,1,11,4
6,28,179,1,12,4
6,28,179,1,13,4
6,28,179,1,14,4
6,28,179,1,15,4
6,28,179,1,16,0
6,28,179,1,17,0
6,28,179,1,18,0
6,28,179,1,19,4
6,28,179,1,20,4
6,28,179,1,21,4
6,28,179,1,22,4
6,28,179,1,23,4
6,29,180,0,0,4
6,29,180,0,1,4
6,29,180,0,2,4
6,29,180,0,3,4
6,29,180,0,4,0
6,29,180,0,5,0
6,29,180,0,6,0
6,29,180,0,7,0
6,29,180,0,8,0
6,29,180,0,9,0
6,29,180,0,10,4
6,29,180,0,11,4
6,29,180,0,12,4
6,29,180,0,13,4
6,29,180,0,14,4
6,29,180,0,15,4
6,29,180,0,16,0
6,29,180,0,17,0
6,29,180,0,18,0
6,29,180,0,19,4
6,29,180,0,20,4
6,29,180,0,21,4
6,29,180,0,22,4
6,29,180,0,23,4
6,30,181,0,0,4
6,30,181,0,1,4
6,30,181,0,2,4
6,30,181,0,3,4
6,30,181,0,4,0
6,30,181,0,5,0
6,30,181,0,6,0
6,30,181,0,7,0
6,30,181,0,8,0
6,30,181,0,9,0
6,30,181,0,10,4
6,30,181,0,11,4
6,30,181,0,12,4
6,30,181,0,13,4
6,30,181,0,14,4
6,30,181,0,15,4
6,30,181,0,16,0
6,30,181,0,17,0
6,30,181,0,18,0
6,30,181,0,19,4
6,30,181,0,20,4
6,30,181,0,21,4
6,30,181,0,22,4
6,30,181,0,23,4
7,1,182,1,0,4
7,1,182,1,1,4
7,1,182,1,2,4
7,1,182,1,3,4
7,1,182,1,4,0
7,1,182,1,5,0
7,1,182,1,6,0
7,1,182,1,7,0
7,1,182,1,8,0
7,1,182,1,9,0
7,1,182,1,10,4
7,1,182,1,11,4
7,1,182,1,12,4
7,1,182,1,13,4
7,1,182,1,14,4
7,1,182,1,15,4
7,1,182,1,16,0
7,1,182,1,17,0
7,1,182,1,18,0
7,1,182,1,19,4
7,1,182,1,20,4
7,1,182,1,21,4
7,1,182,1,22,4
7,1,182,1,23,4
7,2,183,1,0,4
7,2,183,1,1,4
7,2,183,1,2,4
7,2,183,1,3,4
7,2,183,1,4,0
7,2,183,1,5,0
7,2,183,1,6,0
7,2,183,1,7,0
7,2,183,1,8,0
7,2,183,1,9,0
7,2,183,1,10,4
7,2,183,1,11,4
7,2,183,1,12,4
7,2,183,1,13,4
7,2,183,1,14,4
7,2,183,1,15,4
7,2,183,1,16,0
7,2,183,1,17,0
7,2,183,1,18,0
7,2,183,1,19,4
7,2,183,1,20,4
7,2,183,1,21,4
7,2,183,1,22,4
7,2,183,1,23,4
7,3,184,1,0,4
7,3,184,1,1,4
7,3,184,1,2,4
7,3,184,1,3,4
7,3,184,1,4,0
7,3,184,1,5,0
7,3,184,1,6,0
7,3,184,1,7,0
7,3,184,1,8,0
7,3,184,1,9,0
7,3,184,1,10,4
7,3,184,1,11,4
7,3,184,1,12,4
7,3,184,1,13,4
7,3,184,1,14,4
7,3,184,1,15,4
7,3,184,1,16,0
7,3,184,1,17,0
7,3,184,1,18,0
7,3,184,1,19,4
7,3,184,1,20,4
7,3,184,1,21,4
7,3,184,1,22,4
7,3,184,1,23,4
7,4,185,1,0,4
7,4,185,1,1,4
7,4,185,1,2,4
7,4,185,1,3,4
7,4,185,1,4,0
7,4,185,1,5,0
7,4,185,1,6,0
7,4,185,1,7,0
7,4,185,1,8,0
7,4,185,1,9,0
7,4,185,1,10,4
7,4,185,1,11,4
7,4,185,1,12,4
7,4,185,1,13,4
7,4,185,1,14,4
7,4,185,1,15,4
7,4,185,1,16,0
7,4,185,1,17,0
7,4,185,1,18,0
7,4,185,1,19,4
7,4,185,1,20,4
7,4,185,1,21,4
7,4,185,1,22,4
7,4,185,1,23,4
7,5,186,1,0,4
7,5,186,1,1,4
7,5,186,1,2,4
7,5,186,1,3,4
7,5,186,1,4,0
7,5,186,1,5,0
7,5,186,1,6,0
7,5,186,1,7,0
7,5,186,1,8,0
7,5,186,1,9,0
7,5,186,1,10,4
7,5,186,1,11,4
7,5,186,1,12,4
7,5,186,1,13,4
7,5,186,1,14,4
7,5,186,1,15,4
7,5,186,1,16,0
7,5,186,1,17,0
7,5,186,1,18,0
7,5,186,1,19,4
7,5,186,1,20,4
7,5,186,1,21,4
7,5,186,1,22,4
7,5,186,1,23,4
7,6,187,0,0,4
7,6,187,0,1,4
7,6,187,0,2,4
7,6,187,0,3,4
7,6,187,0,4,0
7,6,187,0,5,0
7,6,187,0,6,0
7,6,187,0,7,0
7,6,187,0,8,0
7,6,187,0,9,0
7,6,187,0,10,4
7,6,187,0,11,4
7,6,187,0,12,4
7,6,187,0,13,4
7,6,187,0,14,4
7,6,187,0,15,4
7,6,187,0,16,0
7,6,187,0,17,0
7,6,187,0,18,0
7,6,187,0,19,4
7,6,187,0,20,4
7,6,187,0,21,4
7,6,187,0,22,4
7,6,187,0,23,4
7,7,188,0,0,4
7,7,188,0,1,4
7,7,188,0,2,4
7,7,188,0,3,4
7,7,188,0,4,0
7,7,188,0,5,0
7,7,188,0,6,0
7,7,188,0,7,0
7,7,188,0,8,0
7,7,188,0,9,0
7,7,188,0,10,4
7,7,188,0,11,4
7,7,188,0,12,4
7,7,188,0,13,4
7,7,188,0,14,4
7,7,188,0,15,4
7,7,188,0,16,0
7,7,188,0,17,0
7,7,188,0,18,0
7,7,188,0,19,4
7,7,188,0,20,4
7,7,188,0,21,4
7,7,188,0,22,4
7,7,188,0,23,4
7,8,189,1,0,4
7,8,189,1,1,4
7,8,189,1,2,4
7,8,189,1,3,4
7,8,189,1,4,0
7,8,189,1,5,0
7,8,189,1,6,0
7,8,189,1,7,0
7,8,189,1,8,0
7,8,189,1,9,0
7,8,189,1,10,4
7,8,189,1,11,4
7,8,189,1,12,4
7,8,189,1,13,4
7,8,189,1,14,4
7,8,189,1,15,4
7,8,189,1,16,0
7,8,189,1,17,0
7,8,189,1,18,0
7,8,189,1,19,4
7,8,189,1,20,4
7,8,189,1,21,4
7,8,189,1,22,4
7,8,189,1,23,4
7,9,190,1,0,4
7,9,190,1,1,4
7,9,190,1,2,4
7,9,190,1,3,4
7,9,190,1,4,0
7,9,190,1,5,0
7,9,190,1,6,0
7,9,190,1,7,0
7,9,190,1,8,0
7,9,190,1,9,0
7,9,190,1,10,4
7,9,190,1,11,4
7,9,190,1,12,4
7,9,190,1,13,4
7,9,190,1,14,4
7,9,190,1,15,4
7,9,190,1,16,0
7,9,190,1,17,0
7,9,190,1,18,0
7,9,190,1,19,4
7,9,190,1,20,4
7,9,190,1,21,4
7,9,190,1,22,4
7,9,190,1,23,4
7,10,191,1,0,4
7,10,191,1,1,4
7,10,191,1,2,4
7,10,191,1,3,4
7,10,191,1,4,0
7,10,191,1,5,0
7,10,191,1,6,0
7,10,191,1,7,0
7,10,191,1,8,0
7,10,191,1,9,0
7,10,191,1,10,4
7,10,191,1,11,4
7,10,191,1,12,4
7,10,191,1,13,4
7,10,191,1,14,4
7,10,191,1,15,4
7,10,191,1,16,0
7,10,191,1,17,0
7,10,191,1,18,0
7,10,191,1,19,4
7,10,191,1,20,4
7,10,191,1,21,4
7,10,191,1,22,4
7,10,191,1,23,4
7,11,192,1,0,4
7,11,192,1,1,4
7,11,192,1,2,4
7,11,192,1,3,4
7,11,192,1,4,0
7,11,192,1,5,0
7,11,192,1,6,0
7,11,192,1,7,0
7,11,192,1,8,0
7,11,192,1,9,0
7,11,192,1,10,4
7,11,192,1,11,4
7,11,192,1,12,4
7,11,192,1,13,4
7,11,192,1,14,4
7,11,192,1,15,4
7,11,192,1,16,0
7,11,192,1,17,0
7,11,192,1,18,0
7,11,192,1,19,4
7,11,192,1,20,4
7,11,192,1,21,4
7,11,192,1,22,4
7,11,192,1,23,4
7,12,193,1,0,4
7,12,193,1,1,4
7,12,193,1,2,4
7,12,193,1,3,4
7,12,193,1,4,0
7,12,193,1,5,0
7,12,193,1,6,0
7,12,193,1,7,0
7,12,193,1,8,0
7,12,193,1,9,0
7,12,193,1,10,4
7,12,193,1,11,4
7,12,193,1,12,4
7,12,193,1,13,4
7,12,193,1,14,4
7,12,193,1,15,4
7,12,193,1,16,0
7,12,193,1,17,0
7,12,193,1,18,0
7,12,193,1,19,4
7,12,193,1,20,4
7,12,193,1,21,4
7,12,193,1,22,4
7,12,193,1,23,4
7,13,194,0,0,4
7,13,194,0,1,4
7,13,194,0,2,4
7,13,194,0,3,4
7,13,194,0,4,0
7,13,194,0,5,0
7,13,194,0,6,0
7,13,194,0,7,0
7,13,194,0,8,0
7,13,194,0,9,0
7,13,194,0,10,4
7,13,194,0,11,4
7,13,194,0,12,4
7,13,194,0,13,4
7,13,194,0,14,4
7,13,194,0,15,4
7,13,194,0,16,0
7,13,194,0,17,0
7,13,194,0,18,0
7,13,194,0,19,4
