# Renewables.ninja Solar PV (Point API) - 22.779, 84.404 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Asia/Kolkata, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Asia/Kolkata"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""22.7789"""," ""lon"": ""84.4044"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""19"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
01/06/2019 20:00,02/06/2019 01:30,0,0,0,29.602,,,,,,,,,,,,,
01/06/2019 21:00,02/06/2019 02:30,0,0,0,28.907,,,,,,,,,,,,,
01/06/2019 22:00,02/06/2019 03:30,0,0,0,28.29,,,,,,,,,,,,,
01/06/2019 23:00,02/06/2019 04:30,0,0,0.003,27.899,,,,,,,,,,,,,
02/06/2019 00:00,02/06/2019 05:30,0.058,0.006,0.078,29.506,,,,,,,,,,,,,
02/06/2019 01:00,02/06/2019 06:30,0.208,0.088,0.176,32.393,,,,,,,,,,,,,
02/06/2019 02:00,02/06/2019 07:30,0.366,0.241,0.232,37.037,,,,,,,,,,,,,
02/06/2019 03:00,02/06/2019 08:30,0.498,0.404,0.265,39.634,,,,,,,,,,,,,
02/06/2019 04:00,02/06/2019 09:30,0.586,0.518,0.294,41.436,,,,,,,,,,,,,
02/06/2019 05:00,02/06/2019 10:30,0.599,0.478,0.363,42.552,,,,,,,,,,,,,
02/06/2019 06:00,02/06/2019 11:30,0.564,0.361,0.425,43.042,,,,,,,,,,,,,
02/06/2019 07:00,02/06/2019 12:30,0.515,0.272,0.435,43.145,,,,,,,,,,,,,
02/06/2019 08:00,02/06/2019 13:30,0.385,0.108,0.405,42.569,,,,,,,,,,,,,
02/06/2019 09:00,02/06/2019 14:30,0.287,0.056,0.323,41.898,,,,,,,,,,,,,
02/06/2019 10:00,02/06/2019 15:30,0.211,0.038,0.242,41.193,,,,,,,,,,,,,
02/06/2019 11:00,02/06/2019 16:30,0.105,0.011,0.135,40.107,,,,,,,,,,,,,
02/06/2019 12:00,02/06/2019 17:30,0.017,0,0.035,37.737,,,,,,,,,,,,,
02/06/2019 13:00,02/06/2019 18:30,0,0,0,35.503,,,,,,,,,,,,,
02/06/2019 14:00,02/06/2019 19:30,0,0,0,34.375,,,,,,,,,,,,,
02/06/2019 15:00,02/06/2019 20:30,0,0,0,32.982,,,,,,,,,,,,,
02/06/2019 16:00,02/06/2019 21:30,0,0,0,31.546,,,,,,,,,,,,,
02/06/2019 17:00,02/06/2019 22:30,0,0,0,30.265,,,,,,,,,,,,,
02/06/2019 18:00,02/06/2019 23:30,0,0,0,29.18,,,,,,,,,,,,,
02/06/2019 19:00,03/06/2019 00:30,0,0,0,28.327,,,,,,,,,,,,,
02/06/2019 20:00,03/06/2019 01:30,0,0,0,27.757,,,,,,,,,,,,,
02/06/2019 21:00,03/06/2019 02:30,0,0,0,27.37,,,,,,,,,,,,,
02/06/2019 22:00,03/06/2019 03:30,0,0,0,26.99,,,,,,,,,,,,,
02/06/2019 23:00,03/06/2019 04:30,0,0,0.002,26.525,,,,,,,,,,,,,
03/06/2019 00:00,03/06/2019 05:30,0.054,0.005,0.074,26.767,,,,,,,,,,,,,
03/06/2019 01:00,03/06/2019 06:30,0.204,0.075,0.179,28.184,,,,,,,,,,,,,
03/06/2019 02:00,03/06/2019 07:30,0.36,0.202,0.247,30.561,,,,,,,,,,,,,
03/06/2019 03:00,03/06/2019 08:30,0.49,0.343,0.29,33.392,,,,,,,,,,,,,
03/06/2019 04:00,03/06/2019 09:30,0.592,0.491,0.304,35.678,,,,,,,,,,,,,
03/06/2019 05:00,03/06/2019 10:30,0.653,0.598,0.305,37.534,,,,,,,,,,,,,
03/06/2019 06:00,03/06/2019 11:30,0.667,0.631,0.304,38.945,,,,,,,,,,,,,
03/06/2019 07:00,03/06/2019 12:30,0.624,0.546,0.321,39.739,,,,,,,,,,,,,
03/06/2019 08:00,03/06/2019 13:30,0.498,0.293,0.375,39.635,,,,,,,,,,,,,
03/06/2019 09:00,03/06/2019 14:30,0.265,0.04,0.302,38.315,,,,,,,,,,,,,
03/06/2019 10:00,03/06/2019 15:30,0.18,0.021,0.214,37.415,,,,,,,,,,,,,
03/06/2019 11:00,03/06/2019 16:30,0.101,0.01,0.13,36.83,,,,,,,,,,,,,
03/06/2019 12:00,03/06/2019 17:30,0.018,0,0.035,34.977,,,,,,,,,,,,,
03/06/2019 13:00,03/06/2019 18:30,0,0,0,32.4,,,,,,,,,,,,,
03/06/2019 14:00,03/06/2019 19:30,0,0,0,30.926,,,,,,,,,,,,,
03/06/2019 15:00,03/06/2019 20:30,0,0,0,29.968,,,,,,,,,,,,,
03/06/2019 16:00,03/06/2019 21:30,0,0,0,29.167,,,,,,,,,,,,,
03/06/2019 17:00,03/06/2019 22:30,0,0,0,28.316,,,,,,,,,,,,,
03/06/2019 18:00,03/06/2019 23:30,0,0,0,27.526,,,,,,,,,,,,,
03/06/2019 19:00,04/06/2019 00:30,0,0,0,26.882,,,,,,,,,,,,,
03/06/2019 20:00,04/06/2019 01:30,0,0,0,26.328,,,,,,,,,,,,,
03/06/2019 21:00,04/06/2019 02:30,0,0,0,25.85,,,,,,,,,,,,,
03/06/2019 22:00,04/06/2019 03:30,0,0,0,25.445,,,,,,,,,,,,,
03/06/2019 23:00,04/06/2019 04:30,0,0,0.003,25.12,,,,,,,,,,,,,
04/06/2019 00:00,04/06/2019 05:30,0.059,0.007,0.076,26.002,,,,,,,,,,,,,
04/06/2019 01:00,04/06/2019 06:30,0.209,0.093,0.167,28.18,,,,,,,,,,,,,
04/06/2019 02:00,04/06/2019 07:30,0.367,0.237,0.223,31.188,,,,,,,,,,,,,
04/06/2019 03:00,04/06/2019 08:30,0.505,0.407,0.249,33.856,,,,,,,,,,,,,
04/06/2019 04:00,04/06/2019 09:30,0.604,0.555,0.261,36.133,,,,,,,,,,,,,
04/06/2019 05:00,04/06/2019 10:30,0.657,0.641,0.27,38.044,,,,,,,,,,,,,
04/06/2019 06:00,04/06/2019 11:30,0.667,0.665,0.274,39.595,,,,,,,,,,,,,
04/06/2019 07:00,04/06/2019 12:30,0.639,0.629,0.268,40.703,,,,,,,,,,,,,
04/06/2019 08:00,04/06/2019 13:30,0.57,0.528,0.258,41.291,,,,,,,,,,,,,
04/06/2019 09:00,04/06/2019 14:30,0.453,0.356,0.252,41.252,,,,,,,,,,,,,
04/06/2019 10:00,04/06/2019 15:30,0.305,0.176,0.224,40.68,,,,,,,,,,,,,
04/06/2019 11:00,04/06/2019 16:30,0.145,0.04,0.155,39.465,,,,,,,,,,,,,
04/06/2019 12:00,04/06/2019 17:30,0.025,0,0.044,36.325,,,,,,,,,,,,,
04/06/2019 13:00,04/06/2019 18:30,0,0,0,33.918,,,,,,,,,,,,,
04/06/2019 14:00,04/06/2019 19:30,0,0,0,32.915,,,,,,,,,,,,,
04/06/2019 15:00,04/06/2019 20:30,0,0,0,31.948,,,,,,,,,,,,,
04/06/2019 16:00,04/06/2019 21:30,0,0,0,30.864,,,,,,,,,,,,,
04/06/2019 17:00,04/06/2019 22:30,0,0,0,29.875,,,,,,,,,,,,,
04/06/2019 18:00,04/06/2019 23:30,0,0,0,29.076,,,,,,,,,,,,,
04/06/2019 19:00,05/06/2019 00:30,0,0,0,28.522,,,,,,,,,,,,,
04/06/2019 20:00,05/06/2019 01:30,0,0,0,28.119,,,,,,,,,,,,,
04/06/2019 21:00,05/06/2019 02:30,0,0,0,27.732,,,,,,,,,,,,,
04/06/2019 22:00,05/06/2019 03:30,0,0,0,27.275,,,,,,,,,,,,,
04/06/2019 23:00,05/06/2019 04:30,0,0,0.003,26.912,,,,,,,,,,,,,
05/06/2019 00:00,05/06/2019 05:30,0.059,0.007,0.077,28.002,,,,,,,,,,,,,
05/06/2019 01:00,05/06/2019 06:30,0.211,0.098,0.166,30.27,,,,,,,,,,,,,
05/06/2019 02:00,05/06/2019 07:30,0.372,0.259,0.214,34.241,,,,,,,,,,,,,
05/06/2019 03:00,05/06/2019 08:30,0.504,0.422,0.244,36.951,,,,,,,,,,,,,
05/06/2019 04:00,05/06/2019 09:30,0.599,0.561,0.261,38.979,,,,,,,,,,,,,
05/06/2019 05:00,05/06/2019 10:30,0.651,0.646,0.271,40.63,,,,,,,,,,,,,
05/06/2019 06:00,05/06/2019 11:30,0.663,0.672,0.274,41.908,,,,,,,,,,,,,
05/06/2019 07:00,05/06/2019 12:30,0.633,0.626,0.272,42.72,,,,,,,,,,,,,
05/06/2019 08:00,05/06/2019 13:30,0.513,0.369,0.333,42.684,,,,,,,,,,,,,
05/06/2019 09:00,05/06/2019 14:30,0.33,0.104,0.332,41.798,,,,,,,,,,,,,
05/06/2019 10:00,05/06/2019 15:30,0.254,0.083,0.251,41.138,,,,,,,,,,,,,
05/06/2019 11:00,05/06/2019 16:30,0.145,0.039,0.156,39.981,,,,,,,,,,,,,
05/06/2019 12:00,05/06/2019 17:30,0.029,0,0.05,37.046,,,,,,,,,,,,,
05/06/2019 13:00,05/06/2019 18:30,0,0,0,34.093,,,,,,,,,,,,,
05/06/2019 14:00,05/06/2019 19:30,0,0,0,32.998,,,,,,,,,,,,,
05/06/2019 15:00,05/06/2019 20:30,0,0,0,31.836,,,,,,,,,,,,,
05/06/2019 16:00,05/06/2019 21:30,0,0,0,30.68,,,,,,,,,,,,,
05/06/2019 17:00,05/06/2019 22:30,0,0,0,29.617,,,,,,,,,,,,,
05/06/2019 18:00,05/06/2019 23:30,0,0,0,28.661,,,,,,,,,,,,,
05/06/2019 19:00,06/06/2019 00:30,0,0,0,27.87,,,,,,,,,,,,,
05/06/2019 20:00,06/06/2019 01:30,0,0,0,27.205,,,,,,,,,,,,,
05/06/2019 21:00,06/06/2019 02:30,0,0,0,26.738,,,,,,,,,,,,,
05/06/2019 22:00,06/06/2019 03:30,0,0,0,26.4,,,,,,,,,,,,,
05/06/2019 23:00,06/06/2019 04:30,0,0,0.003,26.135,,,,,,,,,,,,,
06/06/2019 00:00,06/06/2019 05:30,0.052,0.004,0.073,26.852,,,,,,,,,,,,,
06/06/2019 01:00,06/06/2019 06:30,0.189,0.056,0.181,28.879,,,,,,,,,,,,,
06/06/2019 02:00,06/06/2019 07:30,0.324,0.14,0.267,31.981,,,,,,,,,,,,,
06/06/2019 03:00,06/06/2019 08:30,0.468,0.302,0.305,34.809,,,,,,,,,,,,,
06/06/2019 04:00,06/06/2019 09:30,0.575,0.46,0.315,37.091,,,,,,,,,,,,,
06/06/2019 05:00,06/06/2019 10:30,0.635,0.564,0.316,38.85,,,,,,,,,,,,,
06/06/2019 06:00,06/06/2019 11:30,0.643,0.574,0.326,40.124,,,,,,,,,,,,,
06/06/2019 07:00,06/06/2019 12:30,0.615,0.536,0.322,40.958,,,,,,,,,,,,,
06/06/2019 08:00,06/06/2019 13:30,0.498,0.307,0.366,41.025,,,,,,,,,,,,,
06/06/2019 09:00,06/06/2019 14:30,0.376,0.16,0.335,40.699,,,,,,,,,,,,,
06/06/2019 10:00,06/06/2019 15:30,0.234,0.055,0.251,40.092,,,,,,,,,,,,,
06/06/2019 11:00,06/06/2019 16:30,0.116,0.016,0.144,39.245,,,,,,,,,,,,,
06/06/2019 12:00,06/06/2019 17:30,0.025,0,0.044,37.382,,,,,,,,,,,,,
06/06/2019 13:00,06/06/2019 18:30,0,0,0,34.724,,,,,,,,,,,,,
06/06/2019 14:00,06/06/2019 19:30,0,0,0,33.402,,,,,,,,,,,,,
06/06/2019 15:00,06/06/2019 20:30,0,0,0,32.213,,,,,,,,,,,,,
06/06/2019 16:00,06/06/2019 21:30,0,0,0,31,,,,,,,,,,,,,
06/06/2019 17:00,06/06/2019 22:30,0,0,0,29.811,,,,,,,,,,,,,
06/06/2019 18:00,06/06/2019 23:30,0,0,0,28.774,,,,,,,,,,,,,
06/06/2019 19:00,07/06/2019 00:30,0,0,0,27.964,,,,,,,,,,,,,
06/06/2019 20:00,07/06/2019 01:30,0,0,0,27.328,,,,,,,,,,,,,
06/06/2019 21:00,07/06/2019 02:30,0,0,0,26.849,,,,,,,,,,,,,
06/06/2019 22:00,07/06/2019 03:30,0,0,0,26.466,,,,,,,,,,,,,
06/06/2019 23:00,07/06/2019 04:30,0,0,0.003,26.141,,,,,,,,,,,,,
07/06/2019 00:00,07/06/2019 05:30,0.058,0.007,0.076,26.976,,,,,,,,,,,,,
07/06/2019 01:00,07/06/2019 06:30,0.207,0.092,0.167,29.652,,,,,,,,,,,,,
07/06/2019 02:00,07/06/2019 07:30,0.366,0.242,0.219,32.398,,,,,,,,,,,,,
07/06/2019 03:00,07/06/2019 08:30,0.5,0.402,0.249,34.543,,,,,,,,,,,,,
07/06/2019 04:00,07/06/2019 09:30,0.594,0.533,0.269,36.415,,,,,,,,,,,,,
07/06/2019 05:00,07/06/2019 10:30,0.65,0.626,0.274,38.071,,,,,,,,,,,,,
07/06/2019 06:00,07/06/2019 11:30,0.656,0.633,0.286,39.28,,,,,,,,,,,,,
07/06/2019 07:00,07/06/2019 12:30,0.631,0.603,0.278,40.031,,,,,,,,,,,,,
07/06/2019 08:00,07/06/2019 13:30,0.565,0.51,0.265,40.276,,,,,,,,,,,,,
07/06/2019 09:00,07/06/2019 14:30,0.459,0.367,0.244,40.004,,,,,,,,,,,,,
07/06/2019 10:00,07/06/2019 15:30,0.319,0.205,0.21,39.275,,,,,,,,,,,,,
07/06/2019 11:00,07/06/2019 16:30,0.161,0.062,0.151,38.093,,,,,,,,,,,,,
07/06/2019 12:00,07/06/2019 17:30,0.03,0,0.052,36.098,,,,,,,,,,,,,
07/06/2019 13:00,07/06/2019 18:30,0,0,0,33.528,,,,,,,,,,,,,
07/06/2019 14:00,07/06/2019 19:30,0,0,0,32.332,,,,,,,,,,,,,
07/06/2019 15:00,07/06/2019 20:30,0,0,0,31.263,,,,,,,,,,,,,
07/06/2019 16:00,07/06/2019 21:30,0,0,0,30.318,,,,,,,,,,,,,
07/06/2019 17:00,07/06/2019 22:30,0,0,0,29.478,,,,,,,,,,,,,
07/06/2019 18:00,07/06/2019 23:30,0,0,0,28.725,,,,,,,,,,,,,
07/06/2019 19:00,08/06/2019 00:30,0,0,0,28.095,,,,,,,,,,,,,
07/06/2019 20:00,08/06/2019 01:30,0,0,0,27.579,,,,,,,,,,,,,
07/06/2019 21:00,08/06/2019 02:30,0,0,0,27.092,,,,,,,,,,,,,
07/06/2019 22:00,08/06/2019 03:30,0,0,0,26.624,,,,,,,,,,,,,
07/06/2019 23:00,08/06/2019 04:30,0,0,0.003,26.256,,,,,,,,,,,,,
08/06/2019 00:00,08/06/2019 05:30,0.062,0.009,0.079,27.539,,,,,,,,,,,,,
08/06/2019 01:00,08/06/2019 06:30,0.216,0.112,0.159,30.302,,,,,,,,,,,,,
08/06/2019 02:00,08/06/2019 07:30,0.378,0.276,0.204,33.338,,,,,,,,,,,,,
08/06/2019 03:00,08/06/2019 08:30,0.512,0.441,0.232,35.583,,,,,,,,,,,,,
08/06/2019 04:00,08/06/2019 09:30,0.605,0.569,0.253,37.212,,,,,,,,,,,,,
08/06/2019 05:00,08/06/2019 10:30,0.654,0.639,0.27,38.571,,,,,,,,,,,,,
08/06/2019 06:00,08/06/2019 11:30,0.661,0.65,0.28,39.674,,,,,,,,,,,,,
08/06/2019 07:00,08/06/2019 12:30,0.622,0.576,0.292,40.404,,,,,,,,,,,,,
08/06/2019 08:00,08/06/2019 13:30,0.519,0.377,0.326,40.532,,,,,,,,,,,,,
08/06/2019 09:00,08/06/2019 14:30,0.424,0.274,0.288,40.428,,,,,,,,,,,,,
08/06/2019 10:00,08/06/2019 15:30,0.29,0.14,0.238,39.843,,,,,,,,,,,,,
08/06/2019 11:00,08/06/2019 16:30,0.147,0.041,0.156,38.684,,,,,,,,,,,,,
08/06/2019 12:00,08/06/2019 17:30,0.028,0,0.049,36.07,,,,,,,,,,,,,
08/06/2019 13:00,08/06/2019 18:30,0,0,0,33.723,,,,,,,,,,,,,
08/06/2019 14:00,08/06/2019 19:30,0,0,0,32.712,,,,,,,,,,,,,
08/06/2019 15:00,08/06/2019 20:30,0,0,0,31.787,,,,,,,,,,,,,
08/06/2019 16:00,08/06/2019 21:30,0,0,0,31.034,,,,,,,,,,,,,
08/06/2019 17:00,08/06/2019 22:30,0,0,0,30.362,,,,,,,,,,,,,
08/06/2019 18:00,08/06/2019 23:30,0,0,0,29.647,,,,,,,,,,,,,
08/06/2019 19:00,09/06/2019 00:30,0,0,0,28.924,,,,,,,,,,,,,
08/06/2019 20:00,09/06/2019 01:30,0,0,0,28.194,,,,,,,,,,,,,
08/06/2019 21:00,09/06/2019 02:30,0,0,0,27.567,,,,,,,,,,,,,
08/06/2019 22:00,09/06/2019 03:30,0,0,0,27.065,,,,,,,,,,,,,
08/06/2019 23:00,09/06/2019 04:30,0,0,0.003,26.723,,,,,,,,,,,,,
09/06/2019 00:00,09/06/2019 05:30,0.058,0.007,0.076,27.543,,,,,,,,,,,,,
09/06/2019 01:00,09/06/2019 06:30,0.206,0.096,0.163,29.681,,,,,,,,,,,,,
09/06/2019 02:00,09/06/2019 07:30,0.369,0.265,0.204,33.713,,,,,,,,,,,,,
09/06/2019 03:00,09/06/2019 08:30,0.511,0.458,0.218,36.471,,,,,,,,,,,,,
09/06/2019 04:00,09/06/2019 09:30,0.61,0.61,0.227,38.353,,,,,,,,,,,,,
09/06/2019 05:00,09/06/2019 10:30,0.666,0.707,0.232,39.745,,,,,,,,,,,,,
09/06/2019 06:00,09/06/2019 11:30,0.686,0.755,0.224,40.835,,,,,,,,,,,,,
09/06/2019 07:00,09/06/2019 12:30,0.659,0.718,0.22,41.536,,,,,,,,,,,,,
09/06/2019 08:00,09/06/2019 13:30,0.593,0.618,0.209,41.832,,,,,,,,,,,,,
09/06/2019 09:00,09/06/2019 14:30,0.481,0.45,0.2,41.64,,,,,,,,,,,,,
09/06/2019 10:00,09/06/2019 15:30,0.337,0.268,0.175,41.019,,,,,,,,,,,,,
09/06/2019 11:00,09/06/2019 16:30,0.172,0.094,0.135,39.748,,,,,,,,,,,,,
09/06/2019 12:00,09/06/2019 17:30,0.032,0,0.054,35.867,,,,,,,,,,,,,
09/06/2019 13:00,09/06/2019 18:30,0,0,0,32.704,,,,,,,,,,,,,
09/06/2019 14:00,09/06/2019 19:30,0,0,0,31.568,,,,,,,,,,,,,
09/06/2019 15:00,09/06/2019 20:30,0,0,0,30.73,,,,,,,,,,,,,
09/06/2019 16:00,09/06/2019 21:30,0,0,0,30.297,,,,,,,,,,,,,
09/06/2019 17:00,09/06/2019 22:30,0,0,0,29.933,,,,,,,,,,,,,
09/06/2019 18:00,09/06/2019 23:30,0,0,0,29.388,,,,,,,,,,,,,
09/06/2019 19:00,10/06/2019 00:30,0,0,0,28.51,,,,,,,,,,,,,
09/06/2019 20:00,10/06/2019 01:30,0,0,0,27.541,,,,,,,,,,,,,
09/06/2019 21:00,10/06/2019 02:30,0,0,0,26.696,,,,,,,,,,,,,
09/06/2019 22:00,10/06/2019 03:30,0,0,0,25.899,,,,,,,,,,,,,
09/06/2019 23:00,10/06/2019 04:30,0,0,0.003,25.286,,,,,,,,,,,,,
10/06/2019 00:00,10/06/2019 05:30,0.061,0.009,0.077,26.596,,,,,,,,,,,,,
10/06/2019 01:00,10/06/2019 06:30,0.214,0.111,0.156,29.209,,,,,,,,,,,,,
10/06/2019 02:00,10/06/2019 07:30,0.37,0.266,0.203,33.404,,,,,,,,,,,,,
10/06/2019 03:00,10/06/2019 08:30,0.514,0.467,0.213,36.772,,,,,,,,,,,,,
10/06/2019 04:00,10/06/2019 09:30,0.611,0.616,0.225,38.983,,,,,,,,,,,,,
10/06/2019 05:00,10/06/2019 10:30,0.665,0.71,0.231,40.652,,,,,,,,,,,,,
10/06/2019 06:00,10/06/2019 11:30,0.676,0.736,0.233,41.856,,,,,,,,,,,,,
10/06/2019 07:00,10/06/2019 12:30,0.648,0.694,0.23,42.633,,,,,,,,,,,,,
10/06/2019 08:00,10/06/2019 13:30,0.58,0.59,0.222,42.982,,,,,,,,,,,,,
10/06/2019 09:00,10/06/2019 14:30,0.473,0.436,0.207,42.878,,,,,,,,,,,,,
10/06/2019 10:00,10/06/2019 15:30,0.33,0.255,0.182,42.33,,,,,,,,,,,,,
10/06/2019 11:00,10/06/2019 16:30,0.168,0.085,0.14,41.188,,,,,,,,,,,,,
10/06/2019 12:00,10/06/2019 17:30,0.031,0,0.053,38.143,,,,,,,,,,,,,
10/06/2019 13:00,10/06/2019 18:30,0,0,0,35.724,,,,,,,,,,,,,
10/06/2019 14:00,10/06/2019 19:30,0,0,0,34.628,,,,,,,,,,,,,
10/06/2019 15:00,10/06/2019 20:30,0,0,0,33.388,,,,,,,,,,,,,
10/06/2019 16:00,10/06/2019 21:30,0,0,0,32.166,,,,,,,,,,,,,
10/06/2019 17:00,10/06/2019 22:30,0,0,0,30.953,,,,,,,,,,,,,
10/06/2019 18:00,10/06/2019 23:30,0,0,0,29.417,,,,,,,,,,,,,
10/06/2019 19:00,11/06/2019 00:30,0,0,0,28.328,,,,,,,,,,,,,
10/06/2019 20:00,11/06/2019 01:30,0,0,0,27.657,,,,,,,,,,,,,
10/06/2019 21:00,11/06/2019 02:30,0,0,0,26.969,,,,,,,,,,,,,
10/06/2019 22:00,11/06/2019 03:30,0,0,0,26.416,,,,,,,,,,,,,
10/06/2019 23:00,11/06/2019 04:30,0,0,0.003,26.067,,,,,,,,,,,,,
11/06/2019 00:00,11/06/2019 05:30,0.062,0.01,0.078,27.541,,,,,,,,,,,,,
11/06/2019 01:00,11/06/2019 06:30,0.218,0.123,0.151,30.763,,,,,,,,,,,,,
11/06/2019 02:00,11/06/2019 07:30,0.382,0.301,0.187,34.503,,,,,,,,,,,,,
11/06/2019 03:00,11/06/2019 08:30,0.515,0.476,0.21,37.727,,,,,,,,,,,,,
11/06/2019 04:00,11/06/2019 09:30,0.606,0.613,0.226,40.139,,,,,,,,,,,,,
11/06/2019 05:00,11/06/2019 10:30,0.656,0.696,0.237,41.86,,,,,,,,,,,,,
11/06/2019 06:00,11/06/2019 11:30,0.67,0.728,0.237,43.088,,,,,,,,,,,,,
11/06/2019 07:00,11/06/2019 12:30,0.64,0.682,0.236,43.822,,,,,,,,,,,,,
11/06/2019 08:00,11/06/2019 13:30,0.572,0.574,0.23,44.124,,,,,,,,,,,,,
11/06/2019 09:00,11/06/2019 14:30,0.461,0.409,0.221,43.931,,,,,,,,,,,,,
11/06/2019 10:00,11/06/2019 15:30,0.32,0.232,0.195,43.332,,,,,,,,,,,,,
11/06/2019 11:00,11/06/2019 16:30,0.158,0.065,0.149,42.169,,,,,,,,,,,,,
11/06/2019 12:00,11/06/2019 17:30,0.03,0,0.053,39.24,,,,,,,,,,,,,
11/06/2019 13:00,11/06/2019 18:30,0,0,0,36.334,,,,,,,,,,,,,
11/06/2019 14:00,11/06/2019 19:30,0,0,0,34.935,,,,,,,,,,,,,
11/06/2019 15:00,11/06/2019 20:30,0,0,0,33.793,,,,,,,,,,,,,
11/06/2019 16:00,11/06/2019 21:30,0,0,0,32.871,,,,,,,,,,,,,
11/06/2019 17:00,11/06/2019 22:30,0,0,0,31.963,,,,,,,,,,,,,
11/06/2019 18:00,11/06/2019 23:30,0,0,0,31.073,,,,,,,,,,,,,
11/06/2019 19:00,12/06/2019 00:30,0,0,0,30.231,,,,,,,,,,,,,
11/06/2019 20:00,12/06/2019 01:30,0,0,0,29.543,,,,,,,,,,,,,
11/06/2019 21:00,12/06/2019 02:30,0,0,0,28.997,,,,,,,,,,,,,
11/06/2019 22:00,12/06/2019 03:30,0,0,0,28.398,,,,,,,,,,,,,
11/06/2019 23:00,12/06/2019 04:30,0,0,0.003,27.836,,,,,,,,,,,,,
12/06/2019 00:00,12/06/2019 05:30,0.057,0.005,0.077,29.156,,,,,,,,,,,,,
12/06/2019 01:00,12/06/2019 06:30,0.198,0.074,0.178,32.062,,,,,,,,,,,,,
12/06/2019 02:00,12/06/2019 07:30,0.363,0.236,0.228,35.578,,,,,,,,,,,,,
12/06/2019 03:00,12/06/2019 08:30,0.499,0.412,0.252,38.287,,,,,,,,,,,,,
12/06/2019 04:00,12/06/2019 09:30,0.593,0.548,0.27,40.112,,,,,,,,,,,,,
12/06/2019 05:00,12/06/2019 10:30,0.645,0.631,0.282,41.413,,,,,,,,,,,,,
12/06/2019 06:00,12/06/2019 11:30,0.652,0.634,0.295,42.23,,,,,,,,,,,,,
12/06/2019 07:00,12/06/2019 12:30,0.603,0.524,0.324,42.574,,,,,,,,,,,,,
12/06/2019 08:00,12/06/2019 13:30,0.514,0.364,0.34,42.596,,,,,,,,,,,,,
12/06/2019 09:00,12/06/2019 14:30,0.35,0.126,0.338,41.956,,,,,,,,,,,,,
12/06/2019 10:00,12/06/2019 15:30,0.223,0.048,0.246,41.234,,,,,,,,,,,,,
12/06/2019 11:00,12/06/2019 16:30,0.114,0.015,0.143,40.267,,,,,,,,,,,,,
12/06/2019 12:00,12/06/2019 17:30,0.018,0,0.036,38.364,,,,,,,,,,,,,
12/06/2019 13:00,12/06/2019 18:30,0,0,0,36.628,,,,,,,,,,,,,
12/06/2019 14:00,12/06/2019 19:30,0,0,0,35.622,,,,,,,,,,,,,
12/06/2019 15:00,12/06/2019 20:30,0,0,0,34.564,,,,,,,,,,,,,
12/06/2019 16:00,12/06/2019 21:30,0,0,0,33.604,,,,,,,,,,,,,
12/06/2019 17:00,12/06/2019 22:30,0,0,0,32.505,,,,,,,,,,,,,
12/06/2019 18:00,12/06/2019 23:30,0,0,0,31.183,,,,,,,,,,,,,
12/06/2019 19:00,13/06/2019 00:30,0,0,0,29.952,,,,,,,,,,,,,
12/06/2019 20:00,13/06/2019 01:30,0,0,0,29.079,,,,,,,,,,,,,
12/06/2019 21:00,13/06/2019 02:30,0,0,0,28.393,,,,,,,,,,,,,
12/06/2019 22:00,13/06/2019 03:30,0,0,0,27.93,,,,,,,,,,,,,
12/06/2019 23:00,13/06/2019 04:30,0,0,0.003,27.627,,,,,,,,,,,,,
13/06/2019 00:00,13/06/2019 05:30,0.057,0.005,0.077,28.787,,,,,,,,,,,,,
13/06/2019 01:00,13/06/2019 06:30,0.201,0.078,0.176,31.612,,,,,,,,,,,,,
13/06/2019 02:00,13/06/2019 07:30,0.339,0.183,0.249,35.168,,,,,,,,,,,,,
13/06/2019 03:00,13/06/2019 08:30,0.469,0.33,0.288,37.49,,,,,,,,,,,,,
13/06/2019 04:00,13/06/2019 09:30,0.574,0.487,0.296,39.226,,,,,,,,,,,,,
13/06/2019 05:00,13/06/2019 10:30,0.635,0.594,0.296,40.645,,,,,,,,,,,,,
13/06/2019 06:00,13/06/2019 11:30,0.653,0.636,0.291,41.737,,,,,,,,,,,,,
13/06/2019 07:00,13/06/2019 12:30,0.628,0.607,0.283,42.457,,,,,,,,,,,,,
13/06/2019 08:00,13/06/2019 13:30,0.563,0.513,0.269,42.741,,,,,,,,,,,,,
13/06/2019 09:00,13/06/2019 14:30,0.434,0.305,0.279,42.464,,,,,,,,,,,,,
